date,product_id,product_name,price,units_sold,total_amount
2023-03-04,SP1846,Graphic Card,159.1,18,2863.8
2024-01-08,CL7849,Mixer Grinder,131.01,4,524.04
2023-07-06,BE1854,Boots,333.61,21,7005.81
2023-08-06,CL5590,Gaming Console,455.16,7,3186.1200000000003
2024-03-17,HO9049,Punching Bag,188.15,20,3763.0
2023-04-25,BE3134,Baking Tray,172.29,48,8269.92
2024-01-06,EL9664,Refrigerator,306.31,16,4900.96
2024-10-27,CL7292,Punching Bag,52.74,7,369.18
2023-05-14,EL2971,Moisturizer,30.11,42,1264.62
2023-07-15,HO2616,Hoodie,46.69,35,1634.15
2024-09-25,CL8769,Mixer Grinder,494.93,13,6434.09
2024-06-30,EL1717,Suitcase,72.64,27,1961.28
2024-07-17,EL6690,Mattress,448.51,29,13006.79
2024-10-06,EL8145,Air Conditioner,43.18,27,1165.86
2024-06-20,SP3735,File Cabinet,303.59,45,13661.55
2023-05-13,CL1996,Punching Bag,399.25,45,17966.25
2023-07-14,EL9110,Duvet,345.5,33,11401.5
2023-03-18,HO9344,Marker Set,198.23,50,9911.5
2024-02-04,TO5448,Mattress,111.39,1,111.39
2023-06-13,SP1145,Electric Shaver,440.79,33,14546.070000000002
2024-04-11,SP5240,Gloves,158.67,15,2380.05
2023-10-31,EL2951,Alarm Clock,93.84,3,281.52
2024-06-30,HO1640,Tablet,323.41,18,5821.38
2023-05-17,CL5079,Slippers,494.87,14,6928.18
2024-07-01,BE6692,Standing Desk,320.01,24,7680.24
2023-11-29,BE5326,Mattress,363.82,27,9823.14
2024-09-18,CL1938,Volleyball,316.72,1,316.72
2023-12-31,HO3895,Alarm Clock,135.43,2,270.86
2024-07-04,EL2743,Refrigerator,364.08,45,16383.6
2024-01-27,EL4377,Boots,410.26,15,6153.9
2023-11-29,CL7479,Alarm Clock,86.26,15,1293.9
2024-03-20,CL8848,Refrigerator,55.91,12,670.92
2024-04-15,HO4094,Electric Shaver,289.13,47,13589.11
2023-07-04,EL1344,Marker Set,161.98,12,1943.76
2024-02-08,EL4077,Hoodie,44.03,5,220.15
2024-03-12,HO7594,Carrom Board,59.11,34,2009.74
2023-05-21,EL2633,Hair Oil,195.16,2,390.32
2023-04-23,BE3165,Track Pants,131.69,6,790.14
2023-10-02,HO1221,Juicer,398.28,1,398.28
2023-04-19,SP2392,Refrigerator,109.14,31,3383.34
2024-07-30,TO6036,Deodorant,172.56,10,1725.6
2023-09-07,BE5382,Gloves,317.47,8,2539.76
2023-01-22,BE9923,Deodorant,155.4,33,5128.2
2024-03-01,HO4675,Hair Oil,21.76,28,609.2800000000001
2024-01-30,HO5699,Baking Tray,120.68,44,5309.92
2024-01-29,EL9057,Standing Desk,93.08,8,744.64
2023-08-18,BE6854,Track Pants,47.38,22,1042.36
2023-05-02,CL1710,Mirror,306.21,12,3674.52
2024-03-14,SP3971,Graphic Card,342.92,10,3429.2000000000003
2024-11-14,EL5702,Smartwatch,180.71,7,1264.97
2023-10-05,TO5348,Hair Dryer,407.25,46,18733.5
2023-03-20,BE3401,Ergonomic Chair,166.93,25,4173.25
2024-04-02,EL2102,Treadmill,65.45,28,1832.6
2023-10-13,HO6292,Badminton Racket,497.44,12,5969.28
2024-01-30,CL9097,Mattress,217.68,45,9795.6
2024-02-28,SP3264,Dart Board,403.05,42,16928.100000000002
2023-09-09,TO9144,Chess Set,273.99,32,8767.68
2024-06-29,SP7301,Mascara,50.97,46,2344.62
2024-03-07,SP4593,Deodorant,354.52,16,5672.32
2024-01-06,BE1281,Juicer,187.58,31,5814.9800000000005
2023-05-17,BE6723,Earbuds,186.82,50,9341.0
2023-05-23,CL3361,Measuring Cups,419.27,36,15093.72
2024-03-07,HO4679,Standing Desk,37.37,9,336.33
2023-05-01,EL7184,Resistance Bands,369.21,45,16614.45
2024-03-10,CL2736,Ergonomic Chair,334.75,5,1673.75
2024-05-03,SP1494,Electric Shaver,81.97,10,819.7
2023-03-22,HO1204,Resistance Bands,288.9,27,7800.299999999999
2023-06-03,HO3295,Duvet,376.57,45,16945.65
2023-11-03,TO6526,Chess Set,227.55,42,9557.1
2024-12-12,BE2822,Suitcase,86.38,42,3627.96
2023-02-02,SP9245,Juicer,88.57,26,2302.82
2024-03-09,EL5227,Skateboard,460.38,33,15192.54
2023-11-10,EL7941,Carrom Board,466.41,18,8395.380000000001
2023-04-05,SP3050,Moisturizer,374.14,26,9727.64
2024-09-25,BE7427,Moisturizer,100.01,48,4800.4800000000005
2024-07-26,SP8674,Badminton Racket,243.93,42,10245.06
2024-10-19,TO3700,Standing Desk,36.79,24,882.96
2024-10-24,TO5422,Refrigerator,63.12,5,315.6
2024-01-07,SP1459,Gaming Console,127.37,11,1401.0700000000002
2024-07-08,BE4471,Grill Pan,302.58,49,14826.42
2023-11-13,HO4305,Electric Shaver,322.81,3,968.43
2023-09-04,CL1735,Suitcase,286.23,31,8873.130000000001
2023-02-16,BE2527,Suitcase,472.32,1,472.32
2024-01-01,CL9195,Mixer Grinder,105.49,49,5169.009999999999
2024-02-05,EL3122,Graphic Card,354.3,7,2480.1
2023-12-06,TO2654,Badminton Racket,256.07,50,12803.5
2023-06-03,BE7260,Baking Tray,243.71,3,731.13
2023-10-25,HO8587,Table Runner,48.59,41,1992.19
2023-04-06,EL4533,Gaming Console,405.66,42,17037.72
2023-05-25,EL9218,Marker Set,262.99,47,12360.53
2024-09-15,EL6593,Washing Machine,229.27,9,2063.4300000000003
2023-12-14,CL8059,Hair Oil,29.61,46,1362.06
2024-11-30,TO4421,Badminton Racket,498.53,39,19442.67
2023-03-18,HO9151,Carrom Board,57.73,1,57.73
2023-05-27,CL2428,Table Runner,254.47,30,7634.1
2023-11-18,HO3645,Resistance Bands,43.4,37,1605.8
2024-01-08,CL2165,Tablet,97.8,50,4890.0
2024-04-16,CL5194,Juicer,383.94,29,11134.26
2024-10-27,HO8999,Air Conditioner,29.4,19,558.6
2024-02-15,TO3113,Track Pants,226.01,33,7458.33
2024-10-01,CL2367,Gaming Console,344.28,33,11361.24
2024-04-05,CL1934,Grill Pan,373.11,16,5969.76
2024-12-17,SP3532,Standing Desk,428.0,19,8132.0
2024-01-20,HO7541,Resistance Bands,428.38,15,6425.7
2024-02-02,TO6716,Juicer,238.28,42,10007.76
2024-07-01,TO2406,Tie,98.33,7,688.31
2024-02-11,TO7578,Gloves,171.07,21,3592.47
2023-12-17,SP4483,Mirror,354.12,31,10977.72
2023-04-28,CL1627,Duvet,277.09,31,8589.789999999999
2023-05-30,EL6245,Standing Desk,288.42,39,11248.38
2024-01-25,BE8046,Necklace,489.49,14,6852.860000000001
2023-02-25,HO7929,Marker Set,142.23,41,5831.429999999999
2023-06-30,BE2134,Alarm Clock,144.21,6,865.26
2023-11-02,EL7876,Chess Set,267.14,43,11487.02
2023-09-23,HO2514,Power Bank,448.53,28,12558.84
2023-12-17,CL4253,Power Bank,181.15,27,4891.05
2024-05-08,TO3632,Baking Tray,483.14,28,13527.92
2023-12-30,EL7375,Alarm Clock,413.28,36,14878.079999999998
2024-09-03,HO3369,Duffel Bag,168.63,47,7925.61
2023-11-21,BE8514,Tablet,467.57,32,14962.24
2023-11-21,BE5305,Grill Pan,265.14,1,265.14
2024-04-06,HO2596,Refrigerator,27.88,48,1338.24
2023-07-12,TO3721,Baking Tray,304.46,14,4262.44
2023-12-23,HO1235,Chess Set,191.43,24,4594.32
2023-01-17,CL9226,Tie,411.34,8,3290.72
2024-12-17,TO7783,Gloves,211.09,23,4855.07
2024-07-09,TO6502,Fountain Pen,65.56,12,786.72
2024-04-14,TO3898,Suitcase,280.85,11,3089.3500000000004
2024-07-09,TO5669,Tie,424.09,45,19084.05
2024-11-27,TO2625,Mattress,497.73,7,3484.11
2023-04-02,EL7738,Earbuds,60.8,48,2918.4
2024-09-30,SP8276,Tablet,256.65,3,769.9499999999999
2024-11-14,CL4471,Necklace,119.21,30,3576.3
2024-07-18,TO4204,Hoverboard,429.61,8,3436.88
2023-12-26,TO7484,Alarm Clock,13.73,24,329.52
2023-08-18,SP5384,Slippers,441.01,17,7497.17
2023-11-11,TO1068,Deodorant,451.09,27,12179.429999999998
2023-02-03,BE3512,Baking Tray,397.35,34,13509.9
2024-09-06,CL3792,Earrings,479.99,28,13439.72
2023-09-05,SP4156,Track Pants,311.97,26,8111.220000000001
2023-02-22,SP3111,Baking Tray,470.3,25,11757.5
2023-06-27,TO9475,Track Pants,87.64,15,1314.6
2023-04-12,EL9261,Mascara,68.0,37,2516.0
2024-02-06,EL3605,Washing Machine,474.86,14,6648.04
2023-04-06,BE8166,Punching Bag,15.65,50,782.5
2024-08-30,HO9907,File Cabinet,461.09,6,2766.54
2024-08-08,TO3138,Mirror,491.87,41,20166.67
2024-10-08,CL4927,Mattress,329.74,15,4946.1
2023-11-01,HO5018,Table Runner,365.89,25,9147.25
2023-09-24,EL5505,Foundation,50.65,10,506.5
2024-10-04,BE2694,Chess Set,64.36,39,2510.04
2023-05-06,BE5627,Mascara,138.38,12,1660.56
2023-04-06,BE6921,Gloves,457.23,14,6401.22
2024-02-05,BE1359,Suitcase,212.74,32,6807.68
2024-10-02,BE7879,Hoverboard,193.87,21,4071.27
2024-10-10,TO3945,Fountain Pen,156.39,12,1876.68
2024-11-06,SP1515,Duvet,67.43,22,1483.46
2023-12-22,TO9953,Mirror,12.46,34,423.64
2023-09-18,BE1484,Tea Set,272.62,34,9269.08
2024-06-08,HO6978,Carrom Board,66.25,14,927.5
2023-01-31,CL4600,Boots,50.89,45,2290.05
2023-05-10,CL8890,Mirror,107.63,6,645.78
2023-12-23,EL5822,Necklace,238.85,32,7643.2
2024-03-22,SP4163,Gaming Console,132.55,13,1723.15
2024-12-04,EL7436,Treadmill,60.42,50,3021.0
2024-08-24,CL4372,Punching Bag,477.34,32,15274.88
2024-03-19,TO5451,Mascara,409.79,40,16391.600000000002
2023-04-21,SP8033,Skateboard,107.86,23,2480.78
2024-01-18,EL8363,Grill Pan,91.95,3,275.85
2024-06-07,CL7714,Tablet,153.8,42,6459.6
2024-06-27,CL1490,Induction Cooktop,66.18,21,1389.7800000000002
2024-03-15,HO5019,Air Conditioner,45.59,43,1960.37
2024-01-16,CL6151,Tablet,69.93,21,1468.5300000000002
2024-12-05,BE4502,File Cabinet,238.03,21,4998.63
2023-08-27,SP7317,Resistance Bands,148.97,14,2085.58
2024-06-23,HO5555,Washing Machine,360.97,43,15521.71
2023-03-18,SP8130,Refrigerator,165.71,21,3479.9100000000003
2023-07-22,HO9092,Tea Set,254.34,18,4578.12
2024-03-07,BE8418,Mascara,93.86,21,1971.06
2024-08-28,TO1348,Carrom Board,149.67,42,6286.139999999999
2024-08-12,BE5659,Earrings,74.22,26,1929.72
2023-02-07,SP1640,Necklace,175.32,2,350.64
2023-03-13,TO7800,Mattress,364.39,18,6559.02
2023-11-21,CL2306,Washing Machine,282.66,21,5935.860000000001
2024-05-20,SP7444,Mixer Grinder,156.24,30,4687.200000000001
2024-05-20,EL7126,Induction Cooktop,469.47,7,3286.29
2023-01-30,HO1170,Resistance Bands,77.98,21,1637.5800000000002
2024-12-05,EL4708,Hoodie,93.39,13,1214.07
2024-01-13,SP1860,Fountain Pen,137.25,3,411.75
2023-04-24,BE2229,Sunscreen,139.23,45,6265.349999999999
2024-09-19,TO3790,Hoverboard,463.18,38,17600.84
2024-04-16,BE6231,Measuring Cups,432.33,49,21184.17
2024-08-21,TO3004,Skateboard,265.66,16,4250.56
2024-08-14,TO5596,Alarm Clock,167.74,47,7883.780000000001
2024-05-09,HO5322,Suitcase,385.44,46,17730.24
2023-03-26,CL4971,Standing Desk,333.15,48,15991.2
2023-07-30,EL2231,Refrigerator,486.16,4,1944.64
2023-08-06,BE8670,Gloves,411.07,13,5343.91
2024-05-14,BE4418,Deodorant,408.86,49,20034.14
2024-06-24,SP6108,Baking Tray,357.17,42,15001.14
2023-06-07,SP3130,Badminton Racket,117.2,24,2812.8
2024-01-30,TO9412,Suitcase,109.48,26,2846.48
2023-07-12,BE7931,Graphic Card,90.46,20,1809.2
2024-08-14,EL3413,Power Bank,235.87,7,1651.09
2023-04-23,HO8550,Earrings,101.64,2,203.28
2024-05-02,EL8416,Punching Bag,182.46,8,1459.68
2024-07-17,BE8069,Graphic Card,113.91,26,2961.66
2024-05-29,TO6467,Table Runner,36.05,18,648.9
2024-01-14,BE7267,Moisturizer,368.68,28,10323.04
2023-07-18,CL7597,Baking Tray,96.56,18,1738.08
2024-06-26,SP9497,Grill Pan,222.45,44,9787.8
2023-02-21,EL2819,Marker Set,117.59,4,470.36
2023-02-06,SP4911,Moisturizer,42.27,7,295.89000000000004
2023-10-10,HO7628,Moisturizer,202.03,7,1414.21
2023-08-14,EL9112,Mattress,110.8,14,1551.2
2023-12-22,EL5718,Earrings,369.6,7,2587.2000000000003
2023-07-09,SP8811,Graphic Card,372.15,45,16746.75
2023-09-02,HO2137,Track Pants,91.66,22,2016.52
2024-04-11,HO8775,Diary,219.68,2,439.36
2023-07-01,CL3797,Standing Desk,342.81,1,342.81
2024-08-31,CL1016,Volleyball,249.27,16,3988.32
2024-04-28,BE1284,Carrom Board,287.96,19,5471.24
2023-08-22,SP3741,Hoverboard,379.95,50,18997.5
2023-04-07,BE6499,Measuring Cups,231.78,48,11125.44
2023-12-26,SP8970,Baking Tray,134.23,30,4026.9
2023-01-14,CL6467,Washing Machine,446.77,50,22338.5
2024-11-10,SP2847,Mattress,142.27,34,4837.18
2024-10-17,BE7722,Electric Shaver,429.57,43,18471.51
2023-05-26,CL1506,Badminton Racket,129.74,48,6227.52
2024-12-13,TO4380,Marker Set,374.74,13,4871.62
2024-01-22,EL5487,Ergonomic Chair,439.8,44,19351.2
2024-07-11,TO3866,Punching Bag,140.0,44,6160.0
2023-12-24,CL7836,Hair Dryer,473.18,18,8517.24
2023-11-13,HO9520,Speaker,353.9,40,14156.0
2023-05-06,TO6685,Juicer,151.32,1,151.32
2024-05-25,EL8640,Dart Board,343.65,34,11684.1
2023-10-24,SP3664,Duffel Bag,158.79,19,3017.01
2023-03-08,CL8436,Baking Tray,30.07,19,571.33
2024-08-30,BE9001,Track Pants,159.85,28,4475.8
2023-12-27,EL1817,Router,133.2,23,3063.6
2023-10-18,SP3540,Smartwatch,477.31,46,21956.26
2023-10-05,HO8078,Duvet,296.76,6,1780.56
2023-10-25,HO8752,File Cabinet,467.14,16,7474.24
2024-11-25,EL7923,Earrings,205.57,7,1438.99
2023-09-25,CL6091,Fountain Pen,94.92,28,2657.76
2024-11-26,CL3280,Electric Shaver,344.83,13,4482.79
2023-09-14,HO4268,Tea Set,157.52,6,945.12
2023-11-01,SP9942,Hair Oil,99.85,28,2795.8
2023-04-09,HO8240,Diary,350.13,33,11554.29
2024-12-02,EL8673,Foundation,183.55,30,5506.5
2024-03-06,TO1453,Tie,457.15,2,914.3
2024-03-07,BE5954,Suitcase,395.45,38,15027.1
2024-06-08,CL9900,Gloves,450.96,19,8568.24
2023-02-24,TO7601,Resistance Bands,338.34,30,10150.2
2024-06-14,TO2387,Graphic Card,36.8,42,1545.6
2023-04-20,CL2595,Mirror,412.75,37,15271.75
2024-05-08,EL1997,Smartwatch,69.51,38,2641.38
2024-11-21,SP4359,Duffel Bag,262.97,36,9466.920000000002
2024-05-22,HO3535,Smartwatch,157.44,20,3148.8
2023-01-07,TO4288,Alarm Clock,66.21,1,66.21
2023-06-06,SP9516,Power Bank,57.46,14,804.44
2023-04-17,TO9287,Treadmill,227.47,4,909.88
2023-05-05,CL8925,Smartwatch,491.52,16,7864.32
2024-07-13,CL8194,Alarm Clock,431.06,40,17242.4
2023-05-07,TO1354,Mixer Grinder,100.56,48,4826.88
2024-11-04,HO9380,Measuring Cups,373.42,35,13069.7
2023-07-25,TO5751,Washing Machine,151.83,7,1062.8100000000002
2024-08-25,TO5508,Sunscreen,201.68,45,9075.6
2023-04-20,TO7960,Hoodie,82.6,19,1569.4
2024-04-13,BE7380,Power Bank,15.4,20,308.0
2023-02-04,EL8282,Treadmill,30.89,23,710.47
2023-05-23,TO5536,Earbuds,14.47,11,159.17000000000002
2024-01-02,SP4453,Ergonomic Chair,180.93,46,8322.78
2024-06-21,TO2028,Graphic Card,95.5,10,955.0
2023-12-27,EL6558,Refrigerator,235.15,9,2116.35
2023-10-13,EL7454,Resistance Bands,43.42,42,1823.64
2024-05-10,TO3955,Carrom Board,292.26,33,9644.58
2024-11-05,SP3120,Fountain Pen,351.91,38,13372.580000000002
2024-08-17,CL7615,Sunscreen,43.11,2,86.22
2023-06-12,HO2740,Refrigerator,254.72,44,11207.68
2024-05-02,CL4876,Duffel Bag,61.66,12,739.92
2024-01-29,TO2014,Mirror,309.83,8,2478.64
2023-02-08,EL8234,Standing Desk,384.04,39,14977.56
2024-10-08,BE6261,Deodorant,62.75,29,1819.75
2024-01-22,HO4272,Baking Tray,105.9,32,3388.8
2024-03-24,EL4694,Washing Machine,108.58,11,1194.38
2024-03-20,SP2409,Mirror,295.23,41,12104.43
2024-11-15,BE1544,Diary,406.9,1,406.9
2024-01-04,TO9955,Mascara,433.6,22,9539.2
2023-07-09,EL9129,Hoverboard,103.17,14,1444.38
2024-08-07,TO6768,Speaker,184.68,36,6648.4800000000005
2023-05-22,BE8004,Slippers,316.48,5,1582.4
2024-08-05,BE9474,Standing Desk,156.13,8,1249.04
2024-05-25,HO9856,Foundation,172.15,15,2582.25
2023-10-24,CL6863,Earrings,43.3,11,476.3
2023-10-22,BE4955,Ergonomic Chair,428.07,40,17122.8
2024-05-27,CL1928,Carrom Board,277.51,8,2220.08
2024-08-19,TO1491,Air Conditioner,25.81,27,696.87
2023-09-25,HO1973,Induction Cooktop,78.25,36,2817.0
2023-12-04,EL4860,Gaming Console,251.84,37,9318.08
2024-09-16,EL6666,Hair Dryer,490.72,27,13249.44
2024-09-04,EL2320,Router,444.88,31,13791.28
2023-05-13,CL2704,Duffel Bag,27.44,33,905.52
2023-08-19,EL8069,Washing Machine,244.02,15,3660.3
2023-01-22,BE4214,Duvet,271.75,25,6793.75
2024-11-29,EL8899,Earrings,35.55,50,1777.4999999999998
2024-01-22,EL8040,Duvet,353.66,36,12731.76
2023-05-22,BE2933,Washing Machine,449.6,24,10790.4
2023-12-27,HO8152,Punching Bag,459.85,16,7357.6
2023-08-26,BE1164,Chess Set,121.29,48,5821.92
2024-07-03,SP1244,Speaker,437.9,16,7006.4
2023-02-28,BE3076,Skateboard,224.89,19,4272.91
2023-02-14,CL5001,Hair Oil,499.06,9,4491.54
2024-09-12,TO3005,Juicer,331.73,5,1658.65
2023-09-14,SP9108,Hoverboard,355.58,23,8178.339999999999
2023-08-14,TO7011,Volleyball,392.3,19,7453.7
2024-10-31,HO5383,Alarm Clock,166.24,35,5818.400000000001
2024-05-30,BE6679,Smartwatch,451.21,46,20755.66
2024-09-28,TO2285,Sunscreen,109.74,9,987.66
2024-06-17,HO4453,Sunscreen,70.15,47,3297.05
2023-05-26,BE8213,Refrigerator,328.45,30,9853.5
2023-04-27,BE1553,Speaker,142.45,38,5413.099999999999
2024-01-29,CL1978,Chess Set,146.76,40,5870.4
2024-01-29,TO7268,Duvet,198.48,3,595.4399999999999
2023-08-18,HO4021,File Cabinet,333.36,35,11667.6
2023-02-23,EL1512,Hoodie,275.36,23,6333.280000000001
2023-01-27,SP5301,Measuring Cups,407.02,38,15466.759999999998
2023-08-10,BE8111,Hoverboard,434.21,47,20407.87
2023-02-28,BE7358,Measuring Cups,476.71,44,20975.24
2023-10-22,SP7944,Earbuds,290.58,37,10751.46
2024-06-15,CL7247,Ergonomic Chair,238.99,16,3823.84
2023-05-16,BE5495,Boots,51.91,16,830.56
2024-07-09,CL7465,Mattress,28.92,18,520.5600000000001
2024-01-06,CL1202,Boots,70.91,37,2623.67
2024-11-07,CL3929,Standing Desk,227.47,2,454.94
2024-03-26,BE1606,Hoverboard,483.28,31,14981.679999999998
2024-10-15,SP7694,Volleyball,38.71,6,232.26
2023-10-11,SP6145,Hair Oil,477.11,29,13836.19
2023-07-04,CL5252,File Cabinet,435.84,9,3922.56
2023-08-21,EL3406,Mixer Grinder,436.91,42,18350.22
2023-02-20,HO1630,Tablet,100.29,33,3309.57
2024-03-26,SP1687,Hair Dryer,281.17,15,4217.55
2023-03-04,EL5217,Sunscreen,17.9,23,411.7
2024-07-07,EL4845,Diary,181.37,5,906.85
2024-06-03,TO9372,Graphic Card,47.95,14,671.3000000000001
2023-11-30,SP7815,Resistance Bands,44.98,28,1259.4399999999998
2023-10-17,HO6350,Boots,307.41,24,7377.84
2023-12-10,TO8711,Punching Bag,471.81,19,8964.39
2024-09-28,BE7034,Mattress,31.86,10,318.6
2024-08-28,BE4464,Grill Pan,405.94,33,13396.02
2024-06-04,SP4520,Standing Desk,195.63,38,7433.94
2023-02-03,EL7243,Standing Desk,383.68,42,16114.56
2023-03-22,BE9249,Treadmill,498.93,41,20456.13
2024-07-15,EL9830,Alarm Clock,369.19,34,12552.46
2023-02-22,SP9592,Mirror,264.96,21,5564.16
2023-10-03,HO5801,Grill Pan,456.42,22,10041.24
2023-09-06,CL8468,Hoverboard,164.26,8,1314.08
2024-12-10,HO7716,Boots,187.32,23,4308.36
2024-07-27,SP6935,Air Conditioner,330.13,39,12875.07
2023-08-24,TO4764,Mixer Grinder,288.98,9,2600.82
2024-07-04,HO3263,Smartwatch,306.72,19,5827.68
2023-12-16,CL2335,Electric Shaver,210.17,33,6935.61
2023-06-01,SP4245,Suitcase,450.94,30,13528.2
2023-01-16,HO7858,Grill Pan,139.05,36,5005.8
2024-12-29,TO3070,Mixer Grinder,436.03,28,12208.84
2023-01-25,EL2196,Foundation,74.87,34,2545.58
2024-02-02,TO3088,Washing Machine,207.14,36,7457.039999999999
2023-09-05,EL2950,Power Bank,175.04,22,3850.88
2024-08-28,SP2765,Badminton Racket,497.13,3,1491.39
2023-03-17,EL8354,Duffel Bag,456.23,41,18705.43
2024-04-05,EL5739,Tea Set,381.25,45,17156.25
2023-05-18,EL9345,Tablet,51.06,1,51.06
2024-08-30,SP8430,Measuring Cups,195.89,29,5680.81
2023-06-30,SP5576,Mixer Grinder,472.94,7,3310.58
2023-08-26,CL6588,Punching Bag,33.66,34,1144.4399999999998
2024-06-21,SP7990,Necklace,149.78,25,3744.5
2023-11-23,HO1687,Juicer,408.85,48,19624.800000000003
2023-08-04,TO5558,Electric Shaver,291.82,40,11672.8
2023-11-18,BE5666,Deodorant,91.14,19,1731.66
2023-10-08,TO4664,Air Conditioner,443.82,19,8432.58
2023-09-23,SP4795,Tea Set,336.55,10,3365.5
2023-04-09,HO9334,Slippers,379.88,2,759.76
2024-09-04,BE9813,Treadmill,401.51,1,401.51
2024-05-15,BE4328,Mirror,148.1,37,5479.7
2024-03-12,EL9534,Treadmill,71.83,30,2154.9
2023-10-30,BE8281,Tie,445.55,32,14257.6
2023-09-27,BE5562,Tea Set,368.5,8,2948.0
2023-12-29,BE2218,Carrom Board,170.29,33,5619.57
2023-12-10,CL9402,Earrings,339.32,5,1696.6
2024-12-24,EL1628,Table Runner,222.36,46,10228.56
2024-06-17,CL1583,Deodorant,475.1,41,19479.1
2023-01-09,HO7163,Carrom Board,437.34,15,6560.099999999999
2024-11-20,HO8702,Fountain Pen,84.2,12,1010.4
2024-05-23,CL4253,Ergonomic Chair,321.04,6,1926.24
2024-06-12,EL1052,Alarm Clock,222.82,32,7130.24
2024-07-25,SP3918,Hoodie,29.02,45,1305.9
2023-09-27,SP4845,Tie,322.48,31,9996.88
2024-06-27,EL5916,Suitcase,421.94,19,8016.86
2024-11-15,TO7425,Volleyball,302.94,35,10602.9
2024-05-07,CL4586,Grill Pan,65.06,49,3187.94
2023-10-22,TO6331,Duvet,131.22,28,3674.16
2023-04-29,HO6224,Induction Cooktop,333.7,23,7675.099999999999
2024-12-14,TO8925,Hair Oil,421.66,32,13493.12
2024-09-07,TO1474,Washing Machine,152.56,33,5034.4800000000005
2023-08-09,TO6295,Graphic Card,138.19,21,2901.99
2024-02-26,TO7966,Washing Machine,205.35,4,821.4
2023-10-02,TO6567,Slippers,321.77,3,965.31
2023-11-12,TO4625,Sunscreen,290.53,11,3195.83
2024-07-02,HO6401,Baking Tray,73.32,35,2566.2
2023-01-21,EL7212,Mirror,54.22,46,2494.12
2023-12-08,CL2039,Tea Set,330.92,34,11251.28
2023-08-04,CL4251,Track Pants,492.76,35,17246.6
2024-02-10,EL5754,Graphic Card,402.63,24,9663.12
2023-12-06,TO5074,Punching Bag,470.61,3,1411.83
2023-01-21,SP9216,Earbuds,204.99,32,6559.68
2023-02-13,HO5939,Mirror,21.88,41,897.0799999999999
2024-12-05,HO5463,Tie,377.46,25,9436.5
2024-11-02,TO5423,Electric Shaver,432.37,5,2161.85
2023-03-17,SP1330,Carrom Board,17.22,35,602.6999999999999
2024-09-11,HO7408,Foundation,105.2,39,4102.8
2023-11-16,CL9394,Duffel Bag,374.31,20,7486.2
2023-10-08,TO2633,Volleyball,139.49,42,5858.58
2024-08-13,TO5771,Table Runner,220.47,15,3307.05
2024-02-21,SP8919,Resistance Bands,149.37,45,6721.650000000001
2024-06-30,SP7265,Tie,18.43,32,589.76
2024-02-08,CL2774,Refrigerator,231.61,37,8569.57
2023-01-26,TO8325,Punching Bag,191.21,37,7074.77
2023-04-22,EL6446,Graphic Card,80.45,41,3298.4500000000003
2023-03-27,BE3773,Sunscreen,111.76,32,3576.32
2024-08-30,HO3315,Punching Bag,207.57,31,6434.67
2024-06-19,EL4808,Mixer Grinder,38.88,32,1244.16
2023-09-16,TO6535,Suitcase,418.82,3,1256.46
2023-11-26,EL7660,Standing Desk,437.0,18,7866.0
2024-12-07,HO9007,Duffel Bag,277.34,21,5824.139999999999
2024-10-29,HO8559,Gloves,357.35,33,11792.55
2024-07-22,EL2721,Suitcase,218.59,5,1092.95
2024-01-20,HO3655,Dart Board,264.77,8,2118.16
2023-06-20,HO2862,Juicer,29.14,28,815.9200000000001
2024-05-22,HO8982,Resistance Bands,78.53,36,2827.08
2024-03-04,TO5861,Hoodie,67.62,19,1284.7800000000002
2024-11-23,CL6281,Carrom Board,311.4,24,7473.599999999999
2024-07-31,EL3318,Boots,152.2,44,6696.799999999999
2023-07-29,SP9509,Mattress,306.21,31,9492.51
2024-04-18,HO3217,Air Conditioner,90.48,46,4162.08
2024-04-30,BE7820,Hoodie,97.82,31,3032.42
2023-03-10,BE4074,Sunscreen,107.64,7,753.48
2024-07-04,TO2551,Washing Machine,39.94,30,1198.1999999999998
2024-08-31,HO6741,Tea Set,321.81,15,4827.15
2023-12-20,EL4156,Grill Pan,144.54,28,4047.12
2024-08-21,EL7017,Mixer Grinder,316.01,26,8216.26
2023-09-18,SP4319,Mixer Grinder,47.96,10,479.6
2023-04-16,EL5587,Grill Pan,97.38,37,3603.06
2023-04-15,HO7274,Induction Cooktop,171.78,50,8589.0
2024-08-29,SP8756,Hoverboard,112.56,1,112.56
2023-08-26,HO3400,Mixer Grinder,80.23,31,2487.13
2023-01-01,CL1855,Table Runner,77.12,29,2236.48
2024-03-11,EL6359,File Cabinet,158.25,49,7754.25
2023-05-01,HO7442,Volleyball,194.88,25,4872.0
2024-12-24,TO6107,Necklace,420.94,21,8839.74
2024-06-27,BE4504,Track Pants,478.13,41,19603.33
2023-10-12,EL8163,Chess Set,284.64,32,9108.48
2024-12-12,CL8133,Deodorant,329.53,12,3954.36
2023-01-26,CL6668,Resistance Bands,366.96,14,5137.44
2024-09-23,SP7266,Earrings,193.36,48,9281.28
2023-01-11,HO6914,Baking Tray,267.74,1,267.74
2024-08-23,CL2541,Moisturizer,456.41,17,7758.97
2024-05-29,BE5473,Deodorant,26.43,18,475.74
2024-10-19,TO1719,Tie,497.91,46,22903.86
